
     Program AVERAGE v.5.1 starts on 18Jun2018 at 21:13:10 

     This program is part of the open-source Quantum ESPRESSO suite
     for quantum simulation of materials; please cite
         "P. Giannozzi et al., J. Phys.:Condens. Matter 21 395502 (2009);
          URL http://www.quantum-espresso.org", 
     in publications or presentations arising from this work. More details at
     http://www.quantum-espresso.org/quote

     Parallel version (MPI), running on     1 processors
     Reading header from file  Au_CO_tmp.pp

   Info: using nr1, nr2, nr3 values from input

   Info: using nr1s, nr2s, nr3s values from input

     G-vector sticks info
     --------------------
     sticks:   dense  smooth     PW     G-vecs:    dense   smooth      PW
     Sum         649     313     97               114417    40121    6739
     Tot         325     157     49

     Reading data from file  Au_CO_tmp.pp
   30.942974748    0.976274571    0.976278148
   30.958308234    0.976276181    0.976278639
   30.973641720    0.976278005    0.976279121
   30.988975206    0.976279945    0.976279598
   31.004308692    0.976281895    0.976280074
   31.019642178    0.976283749    0.976280552
   31.034975664    0.976285407    0.976281038
   31.050309150    0.976286784    0.976281534
   31.065642636    0.976287816    0.976282044
   31.080976122    0.976288465    0.976282568
   31.096309608    0.976288721    0.976283107
   31.111643094    0.976288605    0.976283661
   31.126976580    0.976288164    0.976284227
   31.142310066    0.976287472    0.976284804
   31.157643552    0.976286621    0.976285387
   31.172977038    0.976285713    0.976285971
   31.188310524    0.976284857    0.976286554
   31.203644010    0.976284157    0.976287131
   31.218977496    0.976283707    0.976287697
   31.234310982    0.976283579    0.976288250
   31.249644468    0.976283823    0.976288788
   31.264977954    0.976284463    0.976289310
   31.280311440    0.976285488    0.976289816
   31.295644926    0.976286862    0.976290308
   31.310978412    0.976288522    0.976290787
   31.326311898    0.976290383    0.976291258
   31.341645384    0.976292343    0.976291724
   31.356978870    0.976294295    0.976292189
   31.372312356    0.976296132    0.976292658
   31.387645842    0.976297754    0.976293135
   31.402979328    0.976299077    0.976293623
   31.418312814    0.976300042    0.976294124
   31.433646300    0.976300614    0.976294641
   31.448979786    0.976300789    0.976295173
   31.464313272    0.976300592    0.976295720
   31.479646758    0.976300077    0.976296279
   31.494980244    0.976299320    0.976296848
   31.510313730    0.976298419    0.976297422
   31.525647216    0.976297480    0.976297998
   31.540980702    0.976296612    0.976298571
   31.556314188    0.976295920    0.976299137
   31.571647674    0.976295495    0.976299693
   31.586981160    0.976295409    0.976300234
   31.602314646    0.976295708    0.976300760
   31.617648132    0.976296409    0.976301270
   31.632981618    0.976297498    0.976301763
   31.648315104    0.976298934    0.976302242
   31.663648590    0.976300646    0.976302709
   31.678982076    0.976302546    0.976303167
   31.694315562    0.976304529    0.976303621
   31.709649048    0.976306485    0.976304075
   31.724982534    0.976308305    0.976304534
   31.740316020    0.976309891    0.976305001
   31.755649506    0.976311161    0.976305480
   31.770982992    0.976312057    0.976305973
   31.786316478    0.976312550    0.976306482
   31.801649964    0.976312641    0.976307007
   31.816983450    0.976312360    0.976307545
   31.832316936    0.976311767    0.976308097
   31.847650422    0.976310944    0.976308657
   31.862983908    0.976309990    0.976309223
   31.878317394    0.976309017    0.976309789
   31.893650880    0.976308135    0.976310352
   31.908984366    0.976307450    0.976310907
   31.924317852    0.976307052    0.976311451
   31.939651338    0.976307009    0.976311980
   31.954984824    0.976307364    0.976312492
   31.970318310    0.976308129    0.976312988
   31.985651796    0.976309285    0.976313468
   32.000985282    0.976310784    0.976313933
   32.016318768    0.976312552    0.976314386
   32.031652254    0.976314494    0.976314831
   32.046985740    0.976316502    0.976315273
   32.062319226    0.976318463    0.976315715
   32.077652712    0.976320267    0.976316162
   32.092986198    0.976321816    0.976316618
   32.108319684    0.976323030    0.976317087
   32.123653170    0.976323855    0.976317571
   32.138986656    0.976324266    0.976318071
   32.154320142    0.976324268    0.976318586
   32.169653628    0.976323899    0.976319117
   32.184987114    0.976323223    0.976319659
   32.200320600    0.976322328    0.976320210
   32.215654086    0.976321318    0.976320766
   32.230987572    0.976320307    0.976321322
   32.246321058    0.976319410    0.976321873
   32.261654544    0.976318730    0.976322416
   32.276988030    0.976318357    0.976322946
   32.292321516    0.976318358    0.976323461
   32.307655002    0.976318771    0.976323960
   32.322988488    0.976319602    0.976324440
   32.338321974    0.976320828    0.976324905
   32.353655460    0.976322395    0.976325354
   32.368988946    0.976324221    0.976325792
   32.384322432    0.976326209    0.976326222
   32.399655918    0.976328244    0.976326649
   32.414989404    0.976330212    0.976327077
   32.430322890    0.976332000    0.976327512
   32.445656376    0.976333512    0.976327956
   32.460989862    0.976334668    0.976328413
   32.476323348    0.976335419    0.976328885
   32.491656834    0.976335744    0.976329374
   32.506990320    0.976335654    0.976329879
   32.522323806    0.976335191    0.976330399
   32.537657292    0.976334427    0.976330931
   32.552990778    0.976333456    0.976331471
   32.568324264    0.976332386    0.976332015
   32.583657750    0.976331335    0.976332558
   32.598991236    0.976330419    0.976333096
   32.614324722    0.976329744    0.976333625
   32.629658208    0.976329398    0.976334139
   32.644991694    0.976329444    0.976334638
   32.660325180    0.976329917    0.976335119
   32.675658666    0.976330819    0.976335582
   32.690992152    0.976332118    0.976336028
   32.706325638    0.976333756    0.976336459
   32.721659124    0.976335644    0.976336878
   32.736992610    0.976337679    0.976337290
   32.752326096    0.976339744    0.976337699
   32.767659582    0.976341718    0.976338110
   32.782993068    0.976343490    0.976338527
   32.798326554    0.976344961    0.976338955
   32.813660040    0.976346055    0.976339397
   32.828993526    0.976346726    0.976339855
   32.844327012    0.976346957    0.976340329
   32.859660498    0.976346766    0.976340820
   32.874993984    0.976346201    0.976341325
   32.890327470    0.976345341    0.976341842
   32.905660956    0.976344284    0.976342367
   32.920994442    0.976343146    0.976342895
   32.936327928    0.976342048    0.976343421
   32.951661414    0.976341109    0.976343941
   32.966994900    0.976340434    0.976344449
   32.982328386    0.976340112    0.976344943
   32.997661872    0.976340203    0.976345420
   33.012995358    0.976340737    0.976345878
   33.028328844    0.976341710    0.976346317
   33.043662330    0.976343086    0.976346738
   33.058995816    0.976344797    0.976347144
   33.074329302    0.976346751    0.976347538
   33.089662788    0.976348835    0.976347925
   33.104996274    0.976350929    0.976348309
   33.120329760    0.976352910    0.976348696
   33.135663246    0.976354663    0.976349089
   33.150996732    0.976356090    0.976349494
   33.166330218    0.976357117    0.976349913
   33.181663704    0.976357701    0.976350348
   33.196997190    0.976357830    0.976350800
   33.212330676    0.976357529    0.976351269
   33.227664162    0.976356853    0.976351751
   33.242997648    0.976355887    0.976352245
   33.258331134    0.976354737    0.976352746
   33.273664620    0.976353524    0.976353249
   33.288998106    0.976352372    0.976353749
   33.304331592    0.976351405    0.976354241
   33.319665078    0.976350728    0.976354721
   33.334998564    0.976350429    0.976355184
   33.350332050    0.976350566    0.976355628
   33.365665536    0.976351163    0.976356052
   33.380999022    0.976352211    0.976356456
   33.396332508    0.976353666    0.976356841
   33.411665994    0.976355454    0.976357210
   33.426999480    0.976357476    0.976357567
   33.442332966    0.976359612    0.976357915
   33.457666452    0.976361737    0.976358262
   33.472999938    0.976363723    0.976358610
   33.488333424    0.976365454    0.976358966
   33.503666910    0.976366831    0.976359333
   33.519000396    0.976367783    0.976359715
   33.534333882    0.976368271    0.976360113
   33.549667368    0.976368288    0.976360528
   33.565000854    0.976367865    0.976360958
   33.580334340    0.976367066    0.976361403
   33.595667826    0.976365981    0.976361857
   33.611001312    0.976364726    0.976362317
   33.626334798    0.976363425    0.976362777
   33.641668284    0.976362211    0.976363232
   33.657001770    0.976361208    0.976363677
   33.672335256    0.976360524    0.976364107
   33.687668742    0.976360244    0.976364519
   33.703002228    0.976360424    0.976364909
   33.718335714    0.976361083    0.976365276
   33.733669200    0.976362206    0.976365621
   33.749002686    0.976363741    0.976365945
   33.764336172    0.976365607    0.976366252
   33.779669658    0.976367696    0.976366545
   33.795003144    0.976369882    0.976366828
   33.810336630    0.976372032    0.976367109
   33.825670116    0.976374016    0.976367390
   33.841003602    0.976375715    0.976367679
   33.856337088    0.976377029    0.976367978
   33.871670574    0.976377891    0.976368290
   33.887004060    0.976378263    0.976368618
   33.902337546    0.976378146    0.976368962
   33.917671032    0.976377579    0.976369320
   33.933004518    0.976376631    0.976369690
   33.948338004    0.976375404    0.976370067
   33.963671490    0.976374018    0.976370448
   33.979004976    0.976372608    0.976370825
   33.994338462    0.976371309    0.976371195
   34.009671948    0.976370249    0.976371550
   34.025005434    0.976369539    0.976371887
   34.040338920    0.976369262    0.976372201
   34.055672406    0.976369471    0.976372490
   34.071005892    0.976370179    0.976372752
   34.086339378    0.976371365    0.976372988
   34.101672864    0.976372970    0.976373199
   34.117006350    0.976374901    0.976373389
   34.132339836    0.976377043    0.976373563
   34.147673322    0.976379263    0.976373724
   34.163006808    0.976381421    0.976373880
   34.178340294    0.976383381    0.976374034
   34.193673780    0.976385023    0.976374193
   34.209007266    0.976386247    0.976374360
   34.224340752    0.976386986    0.976374537
   34.239674238    0.976387208    0.976374728
   34.255007724    0.976386921    0.976374931
   34.270341210    0.976386170    0.976375145
   34.285674696    0.976385035    0.976375366
   34.301008182    0.976383625    0.976375591
   34.316341668    0.976382071    0.976375814
   34.331675154    0.976380513    0.976376028
   34.347008640    0.976379094    0.976376228
   34.362342126    0.976377946    0.976376407
   34.377675612    0.976377180    0.976376561
   34.393009098    0.976376880    0.976376685
   34.408342584    0.976377092    0.976376776
   34.423676070    0.976377828    0.976376834
   34.439009556    0.976379055    0.976376858
   34.454343042    0.976380706    0.976376851
   34.469676528    0.976382680    0.976376815
   34.485010014    0.976384852    0.976376756
   34.500343500    0.976387078    0.976376678
   34.515676986    0.976389214    0.976376588
   34.531010472    0.976391116    0.976376491
   34.546343958    0.976392661    0.976376391
   34.561677444    0.976393749    0.976376292
   34.577010930    0.976394316    0.976376198
   34.592344416    0.976394335    0.976376109
   34.607677902    0.976393819    0.976376024
   34.623011388    0.976392823    0.976375942
   34.638344874    0.976391436    0.976375859
   34.653678360    0.976389779    0.976375768
   34.669011846    0.976387990    0.976375665
   34.684345332    0.976386220    0.976375541
   34.699678818    0.976384616    0.976375391
   34.715012304    0.976383316    0.976375208
   34.730345790    0.976382432    0.976374985
   34.745679276    0.976382047    0.976374718
   34.761012762    0.976382203    0.976374405
   34.776346248    0.976382905    0.976374042
   34.791679734    0.976384112    0.976373632
   34.807013220    0.976385746    0.976373175
   34.822346706    0.976387696    0.976372675
   34.837680192    0.976389825    0.976372136
   34.853013678    0.976391980    0.976371564
   34.868347164    0.976394008    0.976370964
   34.883680650    0.976395758    0.976370341
   34.899014136    0.976397105    0.976369700
   34.914347622    0.976397948    0.976369045
   34.929681108    0.976398224    0.976368377
   34.945014594    0.976397911    0.976367697
   34.960348080    0.976397033    0.976367004
   34.975681566    0.976395651    0.976366294
   34.991015052    0.976393868    0.976365562
   35.006348538    0.976391813    0.976364802
   35.021682024    0.976389638    0.976364006
   35.037015510    0.976387501    0.976363166
   35.052348996    0.976385558    0.976362275
   35.067682482    0.976383952    0.976361324
   35.083015968    0.976382795    0.976360306
   35.098349454    0.976382171    0.976359216
   35.113682940    0.976382116    0.976358050
   35.129016426    0.976382628    0.976356806
   35.144349912    0.976383656    0.976355484
   35.159683398    0.976385111    0.976354084
   35.175016884    0.976386869    0.976352609
   35.190350370    0.976388781    0.976351065
   35.205683856    0.976390683    0.976349455
   35.221017342    0.976392410    0.976347784
   35.236350828    0.976393807    0.976346057
   35.251684314    0.976394742    0.976344277
   35.267017800    0.976395115    0.976342448
   35.282351286    0.976394865    0.976340570
   35.297684772    0.976393976    0.976338642
   35.313018258    0.976392480    0.976336661
   35.328351744    0.976390450    0.976334622
   35.343685230    0.976387999    0.976332517
   35.359018716    0.976385271    0.976330338
   35.374352202    0.976382429    0.976328076
   35.389685688    0.976379642    0.976325720
   35.405019174    0.976377075    0.976323261
   35.420352660    0.976374874    0.976320687
   35.435686146    0.976373157    0.976317990
   35.451019632    0.976372001    0.976315162
   35.466353118    0.976371441    0.976312198
   35.481686604    0.976371462    0.976309094
   35.497020090    0.976372005    0.976305847
   35.512353576    0.976372965    0.976302457
   35.527687062    0.976374204    0.976298926
   35.543020548    0.976375557    0.976295255
   35.558354034    0.976376849    0.976291449
   35.573687520    0.976377900    0.976287509
   35.589021006    0.976378549    0.976283439
   35.604354492    0.976378656    0.976279240
   35.619687978    0.976378119    0.976274912
   35.635021464    0.976376882    0.976270454
   35.650354950    0.976374933    0.976265860
   35.665688436    0.976372313    0.976261125
   35.681021922    0.976369108    0.976256239
   35.696355408    0.976365444    0.976251193
   35.711688894    0.976361478    0.976245973
   35.727022380    0.976357387    0.976240565
   35.742355866    0.976353352    0.976234955
   35.757689352    0.976349547    0.976229128
   35.773022838    0.976346122    0.976223070
   35.788356324    0.976343197    0.976216767
   35.803689810    0.976340847    0.976210208
   35.819023296    0.976339098    0.976203383
   35.834356782    0.976337926    0.976196283
   35.849690268    0.976337255    0.976188903
   35.865023754    0.976336966    0.976181239
   35.880357240    0.976336901    0.976173287
   35.895690726    0.976336878    0.976165046
   35.911024212    0.976336704    0.976156515
   35.926357698    0.976336186    0.976147693
   35.941691184    0.976335149    0.976138577
   35.957024670    0.976333449    0.976129165
   35.972358156    0.976330980    0.976119450
   35.987691642    0.976327687    0.976109426
   36.003025128    0.976323566    0.976099080
   36.018358614    0.976318668    0.976088401
   36.033692100    0.976313090    0.976077373
   36.049025586    0.976306976    0.976065976
   36.064359072    0.976300499    0.976054190
   36.079692558    0.976293848    0.976041994
   36.095026044    0.976287219    0.976029363
   36.110359530    0.976280794    0.976016276
   36.125693016    0.976274733    0.976002708
   36.141026502    0.976269152    0.975988637
   36.156359988    0.976264125    0.975974044
   36.171693474    0.976259668    0.975958908
   36.187026960    0.976255741    0.975943214
   36.202360446    0.976252253    0.975926946
   36.217693932    0.976249061    0.975910090
   36.233027418    0.976245986    0.975892636
   36.248360904    0.976242824    0.975874571
   36.263694390    0.976239358    0.975855885
   36.279027876    0.976235380    0.975836567
   36.294361362    0.976230698    0.975816603
   36.309694848    0.976225158    0.975795979
   36.325028334    0.976218650    0.975774676
   36.340361820    0.976211119    0.975752675
   36.355695306    0.976202567    0.975729950
   36.371028792    0.976193054    0.975706475
   36.386362278    0.976182693    0.975682217
   36.401695764    0.976171643    0.975657143
   36.417029250    0.976160092    0.975631214
   36.432362736    0.976148246    0.975604390
   36.447696222    0.976136314    0.975576632
   36.463029708    0.976124488    0.975547895
   36.478363194    0.976112928    0.975518140
   36.493696680    0.976101751    0.975487324
   36.509030166    0.976091021    0.975455406
   36.524363652    0.976080739    0.975422348
   36.539697138    0.976070845    0.975388114
   36.555030624    0.976061220    0.975352666
   36.570364110    0.976051693    0.975315972
   36.585697596    0.976042053    0.975277997
   36.601031082    0.976032063    0.975238709
   36.616364568    0.976021478    0.975198073
   36.631698054    0.976010059    0.975156055
   36.647031540    0.975997593    0.975112617
   36.662365026    0.975983908    0.975067717
   36.677698512    0.975968884    0.975021311
   36.693031998    0.975952460    0.974973350
   36.708365484    0.975934641    0.974923778
   36.723698970    0.975915495    0.974872537
   36.739032456    0.975895146    0.974819561
   36.754365942    0.975873765    0.974764782
   36.769699428    0.975851557    0.974708125
   36.785032914    0.975828742    0.974649514
   36.800366400    0.975805537    0.974588869
   36.815699886    0.975782139    0.974526108
   36.831033372    0.975758710    0.974461149
   36.846366858    0.975735355    0.974393909
   36.861700344    0.975712121    0.974324304
   36.877033830    0.975688986    0.974252254
   36.892367316    0.975665856    0.974177677
   36.907700802    0.975642573    0.974100492
   36.923034288    0.975618925    0.974020619
   36.938367774    0.975594653    0.973937978
   36.953701260    0.975569475    0.973852487
   36.969034746    0.975543099    0.973764061
   36.984368232    0.975515248    0.973672613
   36.999701718    0.975485673    0.973578051
   37.015035204    0.975454173    0.973480277
   37.030368690    0.975420609    0.973379186
   37.045702176    0.975384907    0.973274666
   37.061035662    0.975347068    0.973166597
   37.076369148    0.975307161    0.973054852
   37.091702634    0.975265320    0.972939293
   37.107036120    0.975221726    0.972819776
   37.122369606    0.975176594    0.972696150
   37.137703092    0.975130154    0.972568258
   37.153036578    0.975082627    0.972435935
   37.168370064    0.975034209    0.972299014
   37.183703550    0.974985049    0.972157324
   37.199037036    0.974935232    0.972010690
   37.214370522    0.974884773    0.971858937
   37.229704008    0.974833605    0.971701887
   37.245037494    0.974781583    0.971539361
   37.260370980    0.974728487    0.971371178
   37.275704466    0.974674035    0.971197154
   37.291037952    0.974617896    0.971017103
   37.306371438    0.974559713    0.970830832
   37.321704924    0.974499123    0.970638144
   37.337038410    0.974435779    0.970438833
   37.352371896    0.974369370    0.970232683
   37.367705382    0.974299643    0.970019468
   37.383038868    0.974226412    0.969798947
   37.398372354    0.974149572    0.969570869
   37.413705840    0.974069097    0.969334964
   37.429039326    0.973985041    0.969090952
   37.444372812    0.973897525    0.968838534
   37.459706298    0.973806721    0.968577397
   37.475039784    0.973712836    0.968307217
   37.490373270    0.973616088    0.968027654
   37.505706756    0.973516678    0.967738358
   37.521040242    0.973414771    0.967438968
   37.536373728    0.973310472    0.967129117
   37.551707214    0.973203812    0.966808427
   37.567040700    0.973094728    0.966476515
   37.582374186    0.972983066    0.966132992
   37.597707672    0.972868576    0.965777462
   37.613041158    0.972750920    0.965409521
   37.628374644    0.972629688    0.965028761
   37.643708130    0.972504416    0.964634758
   37.659041616    0.972374611    0.964227082
   37.674375102    0.972239771    0.963805283
   37.689708588    0.972099420    0.963368896
   37.705042074    0.971953126    0.962917436
   37.720375560    0.971800521    0.962450391
   37.735709046    0.971641322    0.961967227
   37.751042532    0.971475335    0.961467379
   37.766376018    0.971302463    0.960950252
   37.781709504    0.971122694    0.960415220
   37.797042990    0.970936091    0.959861630
   37.812376476    0.970742775    0.959288794
   37.827709962    0.970542897    0.958696000
   37.843043448    0.970336612    0.958082509
   37.858376934    0.970124052    0.957447563
   37.873710420    0.969905292    0.956790383
   37.889043906    0.969680332    0.956110178
   37.904377392    0.969449070    0.955406149
   37.919710878    0.969211293    0.954677489
   37.935044364    0.968966667    0.953923388
   37.950377850    0.968714743    0.953143038
   37.965711336    0.968454963    0.952335630
   37.981044822    0.968186681    0.951500357
   37.996378308    0.967909188    0.950636406
   38.011711794    0.967621735    0.949742961
   38.027045280    0.967323574    0.948819194
   38.042378766    0.967013979    0.947864256
   38.057712252    0.966692284    0.946877270
   38.073045738    0.966357900    0.945857319
   38.088379224    0.966010342    0.944803433
   38.103712710    0.965649228    0.943714580
   38.119046196    0.965274290    0.942589646
   38.134379682    0.964885358    0.941427430
   38.149713168    0.964482347    0.940226622
   38.165046654    0.964065228    0.938985797
   38.180380140    0.963634001    0.937703405
   38.195713626    0.963188654    0.936377755
   38.211047112    0.962729128    0.935007017
   38.226380598    0.962255284    0.933589211
   38.241714084    0.961766867    0.932122210
   38.257047570    0.961263483    0.930603739
   38.272381056    0.960744585    0.929031379
   38.287714542    0.960209460    0.927402577
   38.303048028    0.959657238    0.925714653
   38.318381514    0.959086906    0.923964815
   38.333715000    0.958497330    0.922150175
   38.349048486    0.957887288    0.920267766
   38.364381972    0.957255509    0.918314560
   38.379715458    0.956600713    0.916287493
   38.395048944    0.955921652    0.914183484
   38.410382430    0.955217148    0.911999459
   38.425715916    0.954486121    0.909732376
   38.441049402    0.953727616    0.907379246
   38.456382888    0.952940807    0.904937159
   38.471716374    0.952125004    0.902403302
   38.487049860    0.951279633    0.899774986
   38.502383346    0.950404212    0.897049660
   38.517716832    0.949498313    0.894224937
   38.533050318    0.948561520    0.891298604
   38.548383804    0.947593378    0.888268642
   38.563717290    0.946593338    0.885133239
   38.579050776    0.945560714    0.881890801
   38.594384262    0.944494634    0.878539961
   38.609717748    0.943394009    0.875079591
   38.625051234    0.942257510    0.871508805
   38.640384720    0.941083560    0.867826963
   38.655718206    0.939870345    0.864033677
   38.671051692    0.938615832    0.860128809
   38.686385178    0.937317809    0.856112471
   38.701718664    0.935973934    0.851985024
   38.717052150    0.934581791    0.847747071
   38.732385636    0.933138950    0.843399458
   38.747719122    0.931643030    0.838943260
   38.763052608    0.930091755    0.834379778
   38.778386094    0.928482995    0.829710527
   38.793719580    0.926814803    0.824937232
   38.809053066    0.925085426    0.820061807
   38.824386552    0.923293300    0.815086356
   38.839720038    0.921437026    0.810013149
   38.855053524    0.919515325    0.804844618
   38.870387010    0.917526972    0.799583341
   38.885720496    0.915470721    0.794232028
   38.901053982    0.913345221    0.788793511
   38.916387468    0.911148922    0.783270727
   38.931720954    0.908879993    0.777666712
   38.947054440    0.906536242    0.771984584
   38.962387926    0.904115058    0.766227533
   38.977721412    0.901613368    0.760398812
   38.993054898    0.899027628    0.754501726
   39.008388384    0.896353839    0.748539625
   39.023721870    0.893587592    0.742515893
   39.039055356    0.890724146    0.736433944
   39.054388842    0.887758535    0.730297217
   39.069722328    0.884685684    0.724109165
   39.085055814    0.881500562    0.717873261
   39.100389300    0.878198319    0.711592985
   39.115722786    0.874774434    0.705271828
   39.131056272    0.871224847    0.698913290
   39.146389758    0.867546066    0.692520874
   39.161723244    0.863735244    0.686098093
   39.177056730    0.859790211    0.679648464
   39.192390216    0.855709467    0.673175512
   39.207723702    0.851492111    0.666682767
   39.223057188    0.847137731    0.660173768
   39.238390674    0.842646230    0.653652063
   39.253724160    0.838017607    0.647121206
   39.269057646    0.833251702    0.640584761
   39.284391132    0.828347904    0.634046302
   39.299724618    0.823304838    0.627509408
   39.315058104    0.818120053    0.620977669
   39.330391590    0.812789708    0.614454676
   39.345725076    0.807308291    0.607944030
   39.361058562    0.801668367    0.601449330
   39.376392048    0.795860385    0.594974175
   39.391725534    0.789872545    0.588522160
   39.407059020    0.783690735    0.582096871
   39.422392506    0.777298554    0.575701882
   39.437725992    0.770677413    0.569340748
   39.453059478    0.763806720    0.563017000
   39.468392964    0.756664146    0.556734140
   39.483726450    0.749225968    0.550495631
   39.499059936    0.741467468    0.544304888
   39.514393422    0.733363392    0.538165275
   39.529726908    0.724888444    0.532080090
   39.545060394    0.716017803    0.526052558
   39.560393880    0.706727651    0.520085816
   39.575727366    0.696995691    0.514182906
   39.591060852    0.686801638    0.508346761
   39.606394338    0.676127680    0.502580190
   39.621727824    0.664958890    0.496885865
   39.637061310    0.653283572    0.491266309
   39.652394796    0.641093553    0.485723880
   39.667728282    0.628384398    0.480260757
   39.683061768    0.615155556    0.474878924
   39.698395254    0.601410436    0.469580161
   39.713728740    0.587156415    0.464366024
   39.729062226    0.572404786    0.459237837
   39.744395712    0.557170642    0.454196679
   39.759729198    0.541472720    0.449243373
   39.775062684    0.525333201    0.444378480
   39.790396170    0.508777473    0.439602289
   39.805729656    0.491833875    0.434914813
   39.821063142    0.474533417    0.430315787
   39.836396628    0.456909497    0.425804666
   39.851730114    0.438997602    0.421380629
   39.867063600    0.420835012    0.417042578
   39.882397086    0.402460510    0.412789147
   39.897730572    0.383914080    0.408618713
   39.913064058    0.365236630    0.404529400
   39.928397544    0.346469703    0.400519097
   39.943731030    0.327655203    0.396585466
   39.959064516    0.308835123    0.392725964
   39.974398002    0.290051281    0.388937855
   39.989731488    0.271345064    0.385218229
   40.005064974    0.252757170    0.381564024
   40.020398460    0.234327375    0.377972041
   40.035731946    0.216094294    0.374438968
   40.051065432    0.198095168    0.370961399
   40.066398918    0.180365665    0.367535854
   40.081732404    0.162939692    0.364158805
   40.097065890    0.145849243    0.360826691
   40.112399376    0.129124265    0.357535940
   40.127732862    0.112792554    0.354282993
   40.143066348    0.096879687    0.351064320
   40.158399834    0.081408983    0.347876440
   40.173733320    0.066401495    0.344715941
   40.189066806    0.051876046    0.341579493
   40.204400292    0.037849285    0.338463868
   40.219733778    0.024335778    0.335365950
   40.235067264    0.011348130    0.332282751
   40.250400750   -0.001102882    0.329211415
   40.265734236   -0.013008147    0.326149232
   40.281067722   -0.024360054    0.323093637
   40.296401208   -0.035152315    0.320042215
   40.311734694   -0.045379786    0.316992698
   40.327068180   -0.055038297    0.313942960
   40.342401666   -0.064124479    0.310891012
   40.357735152   -0.072635617    0.307834990
   40.373068638   -0.080569506    0.304773141
   40.388402124   -0.087924332    0.301703808
   40.403735610   -0.094698564    0.298625414
   40.419069096   -0.100890872    0.295536443
   40.434402582   -0.106500059    0.292435416
   40.449736068   -0.111525011    0.289320880
   40.465069554   -0.115964665    0.286191383
   40.480403040   -0.119817987    0.283045457
   40.495736526   -0.123083969    0.279881609
   40.511070012   -0.125761626    0.276698305
   40.526403498   -0.127850010    0.273493960
   40.541736984   -0.129348229    0.270266944
   40.557070470   -0.130255466    0.267015574
   40.572403956   -0.130571015    0.263738125
   40.587737442   -0.130294309    0.260432842
   40.603070928   -0.129424965    0.257097954
   40.618404414   -0.127962830    0.253731700
   40.633737900   -0.125908037    0.250332346
   40.649071386   -0.123261067    0.246898224
   40.664404872   -0.120022827    0.243427756
   40.679738358   -0.116194737    0.239919489
   40.695071844   -0.111778827    0.236372128
   40.710405330   -0.106777850    0.232784574
   40.725738816   -0.101195409    0.229155947
   40.741072302   -0.095036093    0.225485624
   40.756405788   -0.088305623    0.221773260
   40.771739274   -0.081011010    0.218018809
   40.787072760   -0.073160714    0.214222544
   40.802406246   -0.064764809    0.210385066
   40.817739732   -0.055835143    0.206507311
   40.833073218   -0.046385492    0.202590549
   40.848406704   -0.036431705    0.198636379
   40.863740190   -0.025991831    0.194646720
   40.879073676   -0.015086229    0.190623793
   40.894407162   -0.003737651    0.186570105
   40.909740648    0.008028700    0.182488422
   40.925074134    0.020185144    0.178381750
   40.940407620    0.032701529    0.174253302
   40.955741106    0.045545277    0.170106475
   40.971074592    0.058681454    0.165944820
   40.986408078    0.072072888    0.161772017
   41.001741564    0.085680311    0.157591847
   41.017075050    0.099462541    0.153408169
   41.032408536    0.113376692    0.149224899
   41.047742022    0.127378415    0.145045990
   41.063075508    0.141422154    0.140875413
   41.078408994    0.155461437    0.136717144
   41.093742480    0.169449175    0.132575148
   41.109075966    0.183337976    0.128453371
   41.124409452    0.197080470    0.124355730
   41.139742938    0.210629635    0.120286102
   41.155076424    0.223939133    0.116248317
   41.170409910    0.236963634    0.112246152
   41.185743396    0.249659143    0.108283325
   41.201076882    0.261983309    0.104363487
   41.216410368    0.273895733    0.100490213
   41.231743854    0.285358253    0.096667000
   41.247077340    0.296335214    0.092897256
   41.262410826    0.306793721    0.089184294
   41.277744312    0.316703865    0.085531328
   41.293077798    0.326038924    0.081941461
   41.308411284    0.334775538    0.078417682
   41.323744770    0.342893854    0.074962861
   41.339078256    0.350377629    0.071579742
   41.354411742    0.357214305    0.068270938
   41.369745228    0.363395041    0.065038932
   41.385078714    0.368914697    0.061886070
   41.400412200    0.373771784    0.058814564
   41.415745686    0.377968351    0.055826487
   41.431079172    0.381509840    0.052923775
   41.446412658    0.384404875    0.050108229
   41.461746144    0.386665014    0.047381511
   41.477079630    0.388304445    0.044745148
   41.492413116    0.389339638    0.042200532
   41.507746602    0.389788957    0.039748915
   41.523080088    0.389672236    0.037391413
   41.538413574    0.389010324    0.035129000
   41.553747060    0.387824607    0.032962505
   41.569080546    0.386136531    0.030892609
   41.584414032    0.383967111    0.028919842
   41.599747518    0.381336469    0.027044571
   41.615081004    0.378263381    0.025267000
   41.630414490    0.374764879    0.023587164
   41.645747976    0.370855897    0.022004919
   41.661081462    0.366548981    0.020519939
   41.676414948    0.361854073    0.019131715
   41.691748434    0.356778384    0.017839546
   41.707081920    0.351326352    0.016642542
   41.722415406    0.345499692    0.015539620
   41.737748892    0.339297546    0.014529510
   41.753082378    0.332716726    0.013610751
   41.768415864    0.325752033    0.012781701
   41.783749350    0.318396672    0.012040540
   41.799082836    0.310642710    0.011385276
   41.814416322    0.302481610    0.010813751
   41.829749808    0.293904774    0.010323648
   41.845083294    0.284904119    0.009912499
   41.860416780    0.275472641    0.009577686
   41.875750266    0.265604951    0.009316452
   41.891083752    0.255297774    0.009125900
