
     Program AVERAGE v.5.1 starts on 18Jun2018 at 16: 3:20 

     This program is part of the open-source Quantum ESPRESSO suite
     for quantum simulation of materials; please cite
         "P. Giannozzi et al., J. Phys.:Condens. Matter 21 395502 (2009);
          URL http://www.quantum-espresso.org", 
     in publications or presentations arising from this work. More details at
     http://www.quantum-espresso.org/quote

     Parallel version (MPI), running on     1 processors
     Reading header from file  Au_tmp.pp

   Info: using nr1, nr2, nr3 values from input

   Info: using nr1s, nr2s, nr3s values from input

     G-vector sticks info
     --------------------
     sticks:   dense  smooth     PW     G-vecs:    dense   smooth      PW
     Sum         649     313     97               100611    35335    5899
     Tot         325     157     49

     Reading data from file  Au_tmp.pp
   36.948857099    0.790092449    0.754803720
   36.962347007    0.789168342    0.753117961
   36.975836914    0.788225023    0.751395806
   36.989326822    0.787262086    0.749636435
   37.002816730    0.786279110    0.747839013
   37.016306637    0.785275662    0.746002687
   37.029796545    0.784251298    0.744126582
   37.043286453    0.783205559    0.742209806
   37.056776360    0.782137976    0.740251448
   37.070266268    0.781048065    0.738250573
   37.083756176    0.779935335    0.736206229
   37.097246083    0.778799280    0.734117439
   37.110735991    0.777639387    0.731983204
   37.124225899    0.776455132    0.729802500
   37.137715806    0.775245983    0.727574279
   37.151205714    0.774011399    0.725297468
   37.164695622    0.772750832    0.722970965
   37.178185529    0.771463726    0.720593641
   37.191675437    0.770149517    0.718164338
   37.205165345    0.768807632    0.715681868
   37.218655252    0.767437490    0.713145009
   37.232145160    0.766038502    0.710552512
   37.245635068    0.764610066    0.707903090
   37.259124975    0.763151570    0.705195426
   37.272614883    0.761662388    0.702428166
   37.286104791    0.760141882    0.699599924
   37.299594698    0.758589395    0.696709277
   37.313084606    0.757004257    0.693754766
   37.326574514    0.755385778    0.690734901
   37.340064421    0.753733250    0.687648153
   37.353554329    0.752045945    0.684492960
   37.367044237    0.750323114    0.681267727
   37.380534144    0.748563990    0.677970827
   37.394024052    0.746767782    0.674600598
   37.407513960    0.744933682    0.671155351
   37.421003867    0.743060858    0.667633366
   37.434493775    0.741148463    0.664032895
   37.447983683    0.739195628    0.660352166
   37.461473590    0.737201465    0.656589382
   37.474963498    0.735165071    0.652742724
   37.488453406    0.733085524    0.648810353
   37.501943313    0.730961884    0.644790415
   37.515433221    0.728793198    0.640681038
   37.528923129    0.726578493    0.636480339
   37.542413036    0.724316779    0.632186424
   37.555902944    0.722007049    0.627797395
   37.569392852    0.719648275    0.623311345
   37.582882759    0.717239411    0.618726369
   37.596372667    0.714779387    0.614040560
   37.609862575    0.712267109    0.609252019
   37.623352482    0.709701457    0.604358850
   37.636842390    0.707081281    0.599359170
   37.650332298    0.704405405    0.594251108
   37.663822205    0.701672614    0.589032809
   37.677312113    0.698881664    0.583702440
   37.690802021    0.696031273    0.578258187
   37.704291928    0.693120119    0.572698264
   37.717781836    0.690146845    0.567020914
   37.731271744    0.687110052    0.561224414
   37.744761651    0.684008301    0.555307075
   37.758251559    0.680840114    0.549267247
   37.771741467    0.677603972    0.543103325
   37.785231374    0.674298316    0.536813748
   37.798721282    0.670921549    0.530397005
   37.812211190    0.667472033    0.523851639
   37.825701097    0.663948092    0.517176248
   37.839191005    0.660348012    0.510369489
   37.852680913    0.656670040    0.503430085
   37.866170820    0.652912385    0.496356821
   37.879660728    0.649073213    0.489148554
   37.893150636    0.645150652    0.481804214
   37.906640543    0.641142787    0.474322805
   37.920130451    0.637047657    0.466703409
   37.933620359    0.632863254    0.458945192
   37.947110266    0.628587518    0.451047402
   37.960600174    0.624218339    0.443009374
   37.974090082    0.619753548    0.434830534
   37.987579989    0.615190918    0.426510398
   38.001069897    0.610528156    0.418048577
   38.014559805    0.605762910    0.409444777
   38.028049712    0.600892755    0.400698803
   38.041539620    0.595915200    0.391810560
   38.055029528    0.590827687    0.382780054
   38.068519435    0.585627584    0.373607393
   38.082009343    0.580312193    0.364292792
   38.095499251    0.574878751    0.354836568
   38.108989158    0.569324425    0.345239147
   38.122479066    0.563646326    0.335501062
   38.135968974    0.557841503    0.325622953
   38.149458881    0.551906949    0.315605568
   38.162948789    0.545839609    0.305449766
   38.176438697    0.539636376    0.295156515
   38.189928604    0.533294098    0.284726890
   38.203418512    0.526809579    0.274162078
   38.216908420    0.520179580    0.263463374
   38.230398327    0.513400817    0.252632183
   38.243888235    0.506469959    0.241670019
   38.257378143    0.499383625    0.230578504
   38.270868050    0.492138377    0.219359368
   38.284357958    0.484730714    0.208014449
   38.297847866    0.477157059    0.196545693
   38.311337773    0.469413755    0.184955151
   38.324827681    0.461497043    0.173244978
   38.338317589    0.453403058    0.161417438
   38.351807496    0.445127808    0.149474894
   38.365297404    0.436667161    0.137419815
   38.378787312    0.428016833    0.125254770
   38.392277219    0.419172374    0.112982429
   38.405767127    0.410129151    0.100605561
   38.419257035    0.400882342    0.088127032
   38.432746942    0.391426927    0.075549805
   38.446236850    0.381757681    0.062876938
   38.459726758    0.371869171    0.050111578
   38.473216665    0.361755760    0.037256968
   38.486706573    0.351411607    0.024316435
   38.500196481    0.340830682    0.011293395
   38.513686388    0.330006773   -0.001808652
   38.527176296    0.318933507   -0.014986125
   38.540666204    0.307604368   -0.028235365
   38.554156111    0.296012726   -0.041552635
   38.567646019    0.284151857   -0.054934127
   38.581135927    0.272014982   -0.068375960
   38.594625834    0.259595297   -0.081874190
   38.608115742    0.246886008   -0.095424805
   38.621605650    0.233880368   -0.109023736
   38.635095557    0.220571716   -0.122666856
   38.648585465    0.206953514   -0.136349985
   38.662075373    0.193019387   -0.150068893
   38.675565280    0.178763157   -0.163819306
   38.689055188    0.164178883   -0.177596904
   38.702545096    0.149260893   -0.191397334
   38.716035003    0.134003819   -0.205216205
   38.729524911    0.118402628   -0.219049097
   38.743014819    0.102452649   -0.232891562
   38.756504726    0.086149600   -0.246739131
   38.769994634    0.069489615   -0.260587316
   38.783484542    0.052469264   -0.274431613
   38.796974449    0.035085571   -0.288267508
   38.810464357    0.017336037   -0.302090480
   38.823954265   -0.000781348   -0.315896003
   38.837444172   -0.019268088   -0.329679556
   38.850934080   -0.038125167   -0.343436618
   38.864423988   -0.057353041   -0.357162680
   38.877913895   -0.076951618   -0.370853243
   38.891403803   -0.096920255   -0.384503827
   38.904893711   -0.117257745   -0.398109969
   38.918383618   -0.137962305   -0.411667232
   38.931873526   -0.159031569   -0.425171206
   38.945363434   -0.180462577   -0.438617513
   38.958853341   -0.202251768   -0.452001810
   38.972343249   -0.224394971   -0.465319793
   38.985833157   -0.246887394   -0.478567199
   38.999323064   -0.269723622   -0.491739813
   39.012812972   -0.292897605   -0.504833466
   39.026302880   -0.316402658   -0.517844046
   39.039792787   -0.340231451   -0.530767493
   39.053282695   -0.364376010   -0.543599807
   39.066772603   -0.388827714   -0.556337050
   39.080262510   -0.413577294   -0.568975350
   39.093752418   -0.438614835   -0.581510899
   39.107242326   -0.463929782   -0.593939962
   39.120732233   -0.489510942   -0.606258874
   39.134222141   -0.515346494   -0.618464046
   39.147712049   -0.541423997   -0.630551966
   39.161201956   -0.567730403   -0.642519198
   39.174691864   -0.594252070   -0.654362387
   39.188181772   -0.620974778   -0.666078263
   39.201671679   -0.647883745   -0.677663635
   39.215161587   -0.674963650   -0.689115399
   39.228651495   -0.702198650   -0.700430537
   39.242141402   -0.729572404   -0.711606117
   39.255631310   -0.757068099   -0.722639296
   39.269121218   -0.784668474   -0.733527319
   39.282611125   -0.812355844   -0.744267520
   39.296101033   -0.840112133   -0.754857325
   39.309590941   -0.867918898   -0.765294249
   39.323080848   -0.895757361   -0.775575900
   39.336570756   -0.923608434   -0.785699976
   39.350060664   -0.951452756   -0.795664269
   39.363550571   -0.979270716   -0.805466660
   39.377040479   -1.007042486   -0.815105126
   39.390530387   -1.034748051   -0.824577735
   39.404020294   -1.062367237   -0.833882647
   39.417510202   -1.089879741   -0.843018115
   39.431000110   -1.117265156   -0.851982486
   39.444490017   -1.144503001   -0.860774195
   39.457979925   -1.171572746   -0.869391774
   39.471469833   -1.198453833   -0.877833842
   39.484959740   -1.225125705   -0.886099112
   39.498449648   -1.251567826   -0.894186384
   39.511939556   -1.277759700   -0.902094549
   39.525429463   -1.303680893   -0.909822587
   39.538919371   -1.329311051   -0.917369563
   39.552409279   -1.354629916   -0.924734629
   39.565899186   -1.379617344   -0.931917019
   39.579389094   -1.404253324   -0.938916052
   39.592879002   -1.428517985   -0.945731125
   39.606368909   -1.452391621   -0.952361715
   39.619858817   -1.475854699   -0.958807373
   39.633348725   -1.498887878   -0.965067724
   39.646838632   -1.521472025   -0.971142462
   39.660328540   -1.543588231   -0.977031350
   39.673818448   -1.565217829   -0.982734214
   39.687308355   -1.586342413   -0.988250940
   39.700798263   -1.606943859   -0.993581473
   39.714288171   -1.627004346   -0.998725807
   39.727778078   -1.646506380   -1.003683989
   39.741267986   -1.665432817   -1.008456111
   39.754757894   -1.683766889   -1.013042302
   39.768247801   -1.701492233   -1.017442734
   39.781737709   -1.718592916   -1.021657606
   39.795227617   -1.735053464   -1.025687148
   39.808717524   -1.750858892   -1.029531615
   39.822207432   -1.765994730   -1.033191282
   39.835697340   -1.780447055   -1.036666437
   39.849187247   -1.794202513   -1.039957383
   39.862677155   -1.807248350   -1.043064431
   39.876167063   -1.819572434   -1.045987896
   39.889656970   -1.831163281   -1.048728094
   39.903146878   -1.842010074   -1.051285340
   39.916636786   -1.852102683   -1.053659942
   39.930126693   -1.861431680   -1.055852203
   39.943616601   -1.869988358   -1.057862412
   39.957106509   -1.877764740   -1.059690847
   39.970596416   -1.884753587   -1.061337773
   39.984086324   -1.890948414   -1.062803433
   39.997576232   -1.896343487   -1.064088057
   40.011066139   -1.900933832   -1.065191851
   40.024556047   -1.904715240   -1.066115003
   40.038045955   -1.907684264   -1.066857676
   40.051535862   -1.909838222   -1.067420013
   40.065025770   -1.911175199   -1.067802133
   40.078515678   -1.911694044   -1.068004129
   40.092005585   -1.911394373   -1.068026073
   40.105495493   -1.910276562   -1.067868012
   40.118985401   -1.908341753   -1.067529968
   40.132475308   -1.905591851   -1.067011940
   40.145965216   -1.902029519   -1.066313906
   40.159455124   -1.897658184   -1.065435819
   40.172945031   -1.892482029   -1.064377612
   40.186434939   -1.886505996   -1.063139197
   40.199924847   -1.879735776   -1.061720467
   40.213414754   -1.872177815   -1.060121297
   40.226904662   -1.863839299   -1.058341546
   40.240394570   -1.854728153   -1.056381058
   40.253884477   -1.844853030   -1.054239667
   40.267374385   -1.834223299   -1.051917196
   40.280864293   -1.822849037   -1.049413460
   40.294354200   -1.810741005   -1.046728271
   40.307844108   -1.797910640   -1.043861438
   40.321334016   -1.784370028   -1.040812773
   40.334823923   -1.770131886   -1.037582095
   40.348313831   -1.755209534   -1.034169228
   40.361803739   -1.739616875   -1.030574013
   40.375293646   -1.723368361   -1.026796305
   40.388783554   -1.706478970   -1.022835982
   40.402273462   -1.688964173   -1.018692947
   40.415763369   -1.670839909   -1.014367132
   40.429253277   -1.652122549   -1.009858502
   40.442743185   -1.632828875   -1.005167063
   40.456233092   -1.612976044   -1.000292861
